	rank	word	count	frequency
314	163	state	37	0.00042353964674504056
315	163	themselves	37	0.00042353964674504056
316	163	How	37	0.00042353964674504056
317	163	seeing	37	0.00042353964674504056
318	163	company	37	0.00042353964674504056
319	163	account	37	0.00042353964674504056
320	163	feeling	37	0.00042353964674504056
321	163	Place	37	0.00042353964674504056
322	164	person	36	0.0004120926292654449
323	164	afterwards	36	0.0004120926292654449
324	164	ill	36	0.0004120926292654449
325	164	whom	36	0.0004120926292654449
326	164	through	36	0.0004120926292654449
327	165	children	35	0.0004006456117858492
328	165	head	35	0.0004006456117858492
329	165	either	35	0.0004006456117858492
330	165	change	35	0.0004006456117858492
331	165	get	35	0.0004006456117858492
332	165	walk	35	0.0004006456117858492
333	166	His	34	0.0003891985943062535
334	166	husband	34	0.0003891985943062535
335	166	Yes	34	0.0003891985943062535
336	166	general	34	0.0003891985943062535
337	166	Wallis	34	0.0003891985943062535
338	167	hour	33	0.0003777515768266578
339	167	fine	33	0.0003777515768266578
340	167	brought	33	0.0003777515768266578
341	167	given	33	0.0003777515768266578
342	167	consequence	33	0.0003777515768266578
343	167	word	33	0.0003777515768266578
344	167	eyes	33	0.0003777515768266578
345	167	brother	33	0.0003777515768266578
346	167	coming	33	0.0003777515768266578
347	167	manners	33	0.0003777515768266578
348	167	wanted	33	0.0003777515768266578
349	167	glad	33	0.0003777515768266578
350	167	began	33	0.0003777515768266578
351	167	determined	33	0.0003777515768266578
352	167	letter	33	0.0003777515768266578
353	167	works	33	0.0003777515768266578
354	168	object	32	0.0003663045593470621
355	168	talked	32	0.0003663045593470621
356	168	far	32	0.0003663045593470621
357	168	happiness	32	0.0003663045593470621
358	168	When	32	0.0003663045593470621
359	169	end	31	0.0003548575418674664
360	169	Shepherd	31	0.0003548575418674664
361	169	often	31	0.0003548575418674664
362	169	gentleman	31	0.0003548575418674664
363	169	put	31	0.0003548575418674664
364	169	replied	31	0.0003548575418674664
365	169	men	31	0.0003548575418674664
366	169	spoke	31	0.0003548575418674664
367	169	towards	31	0.0003548575418674664
368	169	want	31	0.0003548575418674664
369	169	tell	31	0.0003548575418674664
370	169	answer	31	0.0003548575418674664
371	169	return	31	0.0003548575418674664
372	169	myself	31	0.0003548575418674664
373	170	friends	30	0.00034341052438787074
374	170	called	30	0.00034341052438787074
375	170	less	30	0.00034341052438787074
376	170	obliged	30	0.00034341052438787074
377	170	able	30	0.00034341052438787074
378	170	whether	30	0.00034341052438787074
379	170	went	30	0.00034341052438787074
380	170	understand	30	0.00034341052438787074
381	170	conversation	30	0.00034341052438787074
382	171	new	29	0.0003319635069082751
383	171	strong	29	0.0003319635069082751
384	171	used	29	0.0003319635069082751
385	171	gave	29	0.0003319635069082751
386	171	point	29	0.0003319635069082751
387	171	hours	29	0.0003319635069082751
388	171	talk	29	0.0003319635069082751
389	171	Camden	29	0.0003319635069082751
390	172	met	28	0.00032051648942867935
391	172	fortune	28	0.00032051648942867935
392	172	thinking	28	0.00032051648942867935
393	172	doing	28	0.00032051648942867935
394	172	immediately	28	0.00032051648942867935
395	172	subject	28	0.00032051648942867935
396	172	against	28	0.00032051648942867935
397	172	days	28	0.00032051648942867935
398	172	wished	28	0.00032051648942867935
399	172	walked	28	0.00032051648942867935
400	172	former	28	0.00032051648942867935
401	172	bad	28	0.00032051648942867935
402	172	My	28	0.00032051648942867935
403	172	cousin	28	0.00032051648942867935
404	172	Dalrymple	28	0.00032051648942867935
405	173	Hall	27	0.0003090694719490837
406	173	year	27	0.0003090694719490837
407	173	beginning	27	0.0003090694719490837
408	173	situation	27	0.0003090694719490837
409	173	sensible	27	0.0003090694719490837
410	173	That	27	0.0003090694719490837
411	173	marriage	27	0.0003090694719490837
412	173	pretty	27	0.0003090694719490837
413	173	different	27	0.0003090694719490837
414	173	therefore	27	0.0003090694719490837
415	173	else	27	0.0003090694719490837
416	173	taken	27	0.0003090694719490837
417	173	returned	27	0.0003090694719490837
418	173	attention	27	0.0003090694719490837
419	173	acquainted	27	0.0003090694719490837
420	173	electronic	27	0.0003090694719490837
421	174	high	26	0.00029762245446948797
422	174	considered	26	0.00029762245446948797
423	174	marry	26	0.00029762245446948797
424	174	early	26	0.00029762245446948797
425	174	longer	26	0.00029762245446948797
426	174	doubt	26	0.00029762245446948797
427	174	because	26	0.00029762245446948797
428	174	business	26	0.00029762245446948797
429	174	speak	26	0.00029762245446948797
430	174	asked	26	0.00029762245446948797
431	174	told	26	0.00029762245446948797
432	174	carriage	26	0.00029762245446948797
433	174	week	26	0.00029762245446948797
434	174	things	26	0.00029762245446948797
435	174	ladies	26	0.00029762245446948797
436	174	minutes	26	0.00029762245446948797
437	175	lady	25	0.0002861754369898923
438	175	attachment	25	0.0002861754369898923
439	175	within	25	0.0002861754369898923
440	175	What	25	0.0002861754369898923
441	175	case	25	0.0002861754369898923
442	175	regard	25	0.0002861754369898923
443	175	meet	25	0.0002861754369898923
444	175	assure	25	0.0002861754369898923
445	175	talking	25	0.0002861754369898923
446	175	circumstances	25	0.0002861754369898923
447	175	saying	25	0.0002861754369898923
448	175	past	25	0.0002861754369898923
449	175	stay	25	0.0002861754369898923
450	175	nature	25	0.0002861754369898923
451	175	forward	25	0.0002861754369898923
452	175	child	25	0.0002861754369898923
453	176	appearance	24	0.0002747284195102966
454	176	help	24	0.0002747284195102966
455	176	worth	24	0.0002747284195102966
456	176	added	24	0.0002747284195102966
457	176	means	24	0.0002747284195102966
458	176	taste	24	0.0002747284195102966
459	176	degree	24	0.0002747284195102966
460	176	likely	24	0.0002747284195102966
461	176	Crofts	24	0.0002747284195102966
462	176	eye	24	0.0002747284195102966
463	176	engagement	24	0.0002747284195102966
464	176	opinion	24	0.0002747284195102966
465	176	morrow	24	0.0002747284195102966
466	176	night	24	0.0002747284195102966
467	176	Foundation	24	0.0002747284195102966
468	177	married	23	0.0002632814020307009
469	177	daughter	23	0.0002632814020307009
470	177	words	23	0.0002632814020307009
471	177	satisfied	23	0.0002632814020307009
472	177	making	23	0.0002632814020307009
473	177	taking	23	0.0002632814020307009
474	177	hand	23	0.0002632814020307009
475	177	suppose	23	0.0002632814020307009
476	177	worse	23	0.0002632814020307009
477	177	beyond	23	0.0002632814020307009
478	177	find	23	0.0002632814020307009
479	177	sight	23	0.0002632814020307009
480	177	Frederick	23	0.0002632814020307009
481	177	door	23	0.0002632814020307009
482	177	Do	23	0.0002632814020307009
483	177	Colonel	23	0.0002632814020307009
484	177	E	23	0.0002632814020307009
485	178	usual	22	0.0002518343845511052
486	178	settled	22	0.0002518343845511052
487	178	real	22	0.0002518343845511052
488	178	face	22	0.0002518343845511052
489	178	equal	22	0.0002518343845511052
490	178	As	22	0.0002518343845511052
491	178	question	22	0.0002518343845511052
492	178	decided	22	0.0002518343845511052
493	178	knowledge	22	0.0002518343845511052
494	178	living	22	0.0002518343845511052
495	178	let	22	0.0002518343845511052
496	178	advantage	22	0.0002518343845511052
497	178	surprise	22	0.0002518343845511052
498	178	particularly	22	0.0002518343845511052
499	178	care	22	0.0002518343845511052
500	178	ready	22	0.0002518343845511052
501	178	alone	22	0.0002518343845511052
502	178	Well	22	0.0002518343845511052
503	179	turned	21	0.00024038736707150953
504	179	four	21	0.00024038736707150953
505	179	excellent	21	0.00024038736707150953
506	179	whose	21	0.00024038736707150953
507	179	matter	21	0.00024038736707150953
508	179	twenty	21	0.00024038736707150953
509	179	speaking	21	0.00024038736707150953
510	179	neither	21	0.00024038736707150953
511	179	walking	21	0.00024038736707150953
512	179	open	21	0.00024038736707150953
513	179	match	21	0.00024038736707150953
514	179	reason	21	0.00024038736707150953
515	179	got	21	0.00024038736707150953
516	179	kind	21	0.00024038736707150953
517	179	spoken	21	0.00024038736707150953
518	179	true	21	0.00024038736707150953
519	179	believed	21	0.00024038736707150953
520	179	comfort	21	0.00024038736707150953
521	179	already	21	0.00024038736707150953
522	179	notice	21	0.00024038736707150953
523	179	need	21	0.00024038736707150953
524	179	sea	21	0.00024038736707150953
525	179	natural	21	0.00024038736707150953
526	179	mean	21	0.00024038736707150953
527	179	So	21	0.00024038736707150953
528	179	bear	21	0.00024038736707150953
529	179	meeting	21	0.00024038736707150953
530	180	hands	20	0.00022894034959191384
531	180	women	20	0.00022894034959191384
532	180	influence	20	0.00022894034959191384
533	180	understanding	20	0.00022894034959191384
534	180	rest	20	0.00022894034959191384
535	180	health	20	0.00022894034959191384
536	180	lived	20	0.00022894034959191384
537	180	small	20	0.00022894034959191384
538	180	Their	20	0.00022894034959191384
539	180	anybody	20	0.00022894034959191384
540	180	pain	20	0.00022894034959191384
541	180	understood	20	0.00022894034959191384
542	180	sorry	20	0.00022894034959191384
543	180	air	20	0.00022894034959191384
544	180	pleased	20	0.00022894034959191384
545	180	also	20	0.00022894034959191384
546	180	appeared	20	0.00022894034959191384
547	181	took	19	0.00021749333211231814
548	181	handsome	19	0.00021749333211231814
549	181	second	19	0.00021749333211231814
550	181	delighted	19	0.00021749333211231814
551	181	conduct	19	0.00021749333211231814
552	181	giving	19	0.00021749333211231814
553	181	value	19	0.00021749333211231814
554	181	none	19	0.00021749333211231814
555	181	large	19	0.00021749333211231814
556	181	sometimes	19	0.00021749333211231814
557	181	self	19	0.00021749333211231814
558	181	engaged	19	0.00021749333211231814
559	181	money	19	0.00021749333211231814
560	181	style	19	0.00021749333211231814
561	181	After	19	0.00021749333211231814
562	181	supposed	19	0.00021749333211231814
563	181	agreement	19	0.00021749333211231814
564	181	dinner	19	0.00021749333211231814
565	181	call	19	0.00021749333211231814
566	181	voice	19	0.00021749333211231814
567	181	wonder	19	0.00021749333211231814
568	181	copyright	19	0.00021749333211231814
569	182	lost	18	0.00020604631463272245
570	182	generally	18	0.00020604631463272245
571	182	drawing	18	0.00020604631463272245
572	182	rooms	18	0.00020604631463272245
573	182	expected	18	0.00020604631463272245
574	182	serious	18	0.00020604631463272245
575	182	tone	18	0.00020604631463272245
576	182	suffering	18	0.00020604631463272245
577	182	circumstance	18	0.00020604631463272245
578	182	disposed	18	0.00020604631463272245
579	182	imagine	18	0.00020604631463272245
580	182	particular	18	0.00020604631463272245
581	182	hoped	18	0.00020604631463272245
582	182	window	18	0.00020604631463272245
583	182	cousins	18	0.00020604631463272245
584	182	probably	18	0.00020604631463272245
585	182	finding	18	0.00020604631463272245
586	182	Harvilles	18	0.00020604631463272245
587	182	Street	18	0.00020604631463272245
588	183	respect	17	0.00019459929715312676
589	183	son	17	0.00019459929715312676
590	183	future	17	0.00019459929715312676
591	183	favour	17	0.00019459929715312676
592	183	observed	17	0.00019459929715312676
593	183	pride	17	0.00019459929715312676
594	183	proper	17	0.00019459929715312676
595	183	kept	17	0.00019459929715312676
596	183	hearing	17	0.00019459929715312676
597	183	sense	17	0.00019459929715312676
598	183	sisters	17	0.00019459929715312676
599	183	anxious	17	0.00019459929715312676
600	183	entirely	17	0.00019459929715312676
601	183	warm	17	0.00019459929715312676
602	183	months	17	0.00019459929715312676
603	183	curiosity	17	0.00019459929715312676
604	183	One	17	0.00019459929715312676
605	183	fellow	17	0.00019459929715312676
606	183	turn	17	0.00019459929715312676
607	183	waiting	17	0.00019459929715312676
608	183	completely	17	0.00019459929715312676
609	183	view	17	0.00019459929715312676
610	183	concert	17	0.00019459929715312676
611	184	history	16	0.00018315227967353106
612	184	extremely	16	0.00018315227967353106
613	184	loved	16	0.00018315227967353106
614	184	ago	16	0.00018315227967353106
615	184	meant	16	0.00018315227967353106
616	184	House	16	0.00018315227967353106
617	184	property	16	0.00018315227967353106
618	184	vain	16	0.00018315227967353106
619	184	remain	16	0.00018315227967353106
620	184	agreed	16	0.00018315227967353106
621	184	keep	16	0.00018315227967353106
622	184	description	16	0.00018315227967353106
623	184	Here	16	0.00018315227967353106
624	184	times	16	0.00018315227967353106
625	184	caught	16	0.00018315227967353106
626	184	common	16	0.00018315227967353106
627	184	reached	16	0.00018315227967353106
628	184	farther	16	0.00018315227967353106
629	184	nearly	16	0.00018315227967353106
630	184	perfect	16	0.00018315227967353106
631	184	Cottage	16	0.00018315227967353106
632	184	listened	16	0.00018315227967353106
633	184	seem	16	0.00018315227967353106
634	184	late	16	0.00018315227967353106
635	184	meaning	16	0.00018315227967353106
636	185	United	15	0.00017170526219393537
637	185	States	15	0.00017170526219393537
638	185	read	15	0.00017170526219393537
639	185	followed	15	0.00017170526219393537
640	185	seat	15	0.00017170526219393537
641	185	youth	15	0.00017170526219393537
642	185	kindness	15	0.00017170526219393537
643	185	highly	15	0.00017170526219393537
